0,0,0,0
0,1,0,0
0,2,0,0
0,3,0,0
0,4,0,0
0,5,0,0
0,6,0,0
0,7,82.0210706,-2.5171443
0,8,85.6693675,-1.9268592
0,9,88.8321901,-1.0260964
0,10,92.3049247,-0.7849315
0,11,96.2774607,-0.4795251
0,12,100.3556607,-0.2643165
0,13,104.4148699,-0.0664692
0,14,108.4328326,0.0961999
0,15,112.4658022,0.2467383
0,16,116.5108133,0.3908739
0,17,120.2805311,0.5306568
0,18,122.9344168,0.637445
0,19,124.0796793,0.6930697
0,20,124.3643211,0.7161308
0,21,124.4116963,0.7213851
0,22,124.4175882,0.7176091
0,23,124.4187028,0.7096642
0,24,124.4164303,0.6991449
0,25,124.4102002,0.6869551
0,26,124.4004414,0.6737675
0,27,124.3881285,0.659988
0,28,124.3738726,0.6459189
0,29,124.3582115,0.6318203
0,30,124.3415207,0.6178922
0,31,124.3241042,0.6042559
0,32,124.3062675,0.5909902
0,33,124.2882252,0.5781675
0,34,124.2700562,0.5658378
0,35,124.2518455,0.5540206
0,36,124.2336929,0.5426991
0,37,124.2156446,0.5318591
0,38,124.1977304,0.521504
0,39,124.1799876,0.5116237
0,40,124.1624206,0.5022022
0,41,124.145031,0.4931911
0,42,124.1278306,0.4846184
0,43,124.1108283,0.4764282
0,44,124.0940258,0.4685909
0,45,124.077417,0.4611186
0,46,124.0610212,0.4539617
0,47,124.044843,0.4471129
0,48,124.0289018,0.4405477
0,49,124.0132034,0.4342447
0,50,123.99773,0.4281924
1,0,0,0
1,1,0,0
1,2,0,0
1,3,0,0
1,4,0,0
1,5,0,0
1,6,53.5225532,-13.2279409
1,7,78.7201534,-7.4649436
1,8,84.2985657,-5.0424712
1,9,88.0778113,-2.9353147
1,10,91.8550803,-2.1469528
1,11,95.9330278,-1.4721313
1,12,100.0845676,-1.0566039
1,13,104.2024509,-0.7040232
1,14,108.262493,-0.4337034
1,15,112.3215426,-0.2005081
1,16,116.3805235,0.00561
1,17,120.1734916,0.1948994
1,18,122.8718737,0.3445846
1,19,124.0561429,0.43806
1,20,124.359733,0.4938683
1,21,124.4170905,0.5278393
1,22,124.4275556,0.5485005
1,23,124.4305641,0.5613595
1,24,124.4295702,0.5689518
1,25,124.4239405,0.5725871
1,26,124.4142384,0.57302
1,27,124.4018361,0.5709309
1,28,124.3874386,0.5670524
1,29,124.371545,0.5619107
1,30,124.3545264,0.5558465
1,31,124.3367553,0.549111
1,32,124.3185327,0.5419125
1,33,124.3000448,0.534427
1,34,124.2814139,0.5267923
1,35,124.2627576,0.5191114
1,36,124.2441699,0.511447
1,37,124.2256954,0.5038446
1,38,124.207361,0.4963492
1,39,124.1892085,0.4889891
1,40,124.1712585,0.4818026
1,41,124.1534963,0.4747851
1,42,124.1359338,0.4679682
1,43,124.1185829,0.461336
1,44,124.1014496,0.4549002
1,45,124.0845636,0.4486573
1,46,124.0679085,0.4425908
1,47,124.0514651,0.4367169
1,48,124.0352631,0.4310245
1,49,124.0193278,0.4255053
1,50,124.0036458,0.4201441
2,0,0,0
2,1,0,0
2,2,0,0
2,3,0,0
2,4,0,0
2,5,0,0
2,6,52.1501228,-11.0636437
2,7,74.1313877,-8.6161823
2,8,81.9925678,-6.366958
2,9,86.7162863,-4.2692794
2,10,91.0598984,-3.1953094
2,11,95.3693578,-2.3059015
2,12,99.6702319,-1.7416091
2,13,103.8821847,-1.2722005
2,14,108.010945,-0.9177581
2,15,112.1139456,-0.6159025
2,16,116.2001509,-0.3569999
2,17,120.0238392,-0.1240835
2,18,122.770665,0.0643552
2,19,123.9984203,0.1930319
2,20,124.3250953,0.2788366
2,21,124.3961499,0.3387997
2,22,124.4152219,0.3825054
2,23,124.4232119,0.4155693
2,24,124.4256378,0.4405338
2,25,124.4227678,0.4592144
2,26,124.4155005,0.4727723
2,27,124.4049043,0.4822132
2,28,124.3916929,0.4884454
2,29,124.3766561,0.4921195
2,30,124.3603096,0.4937779
2,31,124.3430555,0.4938501
2,32,124.325192,0.4926594
2,33,124.3069232,0.4904705
2,34,124.2884204,0.4875068
2,35,124.2698282,0.4839464
2,36,124.2512435,0.479922
2,37,124.2327213,0.4755434
2,38,124.214308,0.4709052
2,39,124.1960555,0.4660737
2,40,124.1779879,0.4611274
2,41,124.1600931,0.4561026
2,42,124.1423905,0.4510478
2,43,124.1248921,0.4459858
2,44,124.1076008,0.4409499
2,45,124.0905449,0.4359537
2,46,124.0737289,0.4310002
2,47,124.0571529,0.4261073
2,48,124.0408182,0.4212856
2,49,124.0247294,0.4165603
2,50,124.0089014,0.4119101
3,0,0,0
3,1,0,0
3,2,0,0
3,3,0,0
3,4,0,0
3,5,25.1377264,-6.0497142
3,6,52.4611002,-9.0239969
3,7,71.7934014,-8.0563618
3,8,80.0304976,-6.4570758
3,9,85.3163505,-4.8733913
3,10,90.1221199,-3.8156952
3,11,94.6880231,-2.9141116
3,12,99.1605958,-2.2782616
3,13,103.4864263,-1.7471221
3,14,107.6981473,-1.3349569
3,15,111.8551437,-0.9837821
3,16,115.9781177,-0.6837891
3,17,119.8374585,-0.4158539
3,18,122.6353192,-0.1957455
3,19,123.9101577,-0.037152
3,20,124.2643,0.0753846
3,21,124.352029,0.1587988
3,22,124.3817181,0.2235696
3,23,124.3974269,0.2751603
3,24,124.4058147,0.3162543
3,25,124.4077981,0.348991
3,26,124.4046241,0.3748974
3,27,124.397324,0.3953377
3,28,124.3867159,0.41128
3,29,124.3737593,0.423486
3,30,124.3590519,0.4326564
3,31,124.3431181,0.4393265
3,32,124.3263319,0.4439523
3,33,124.3089378,0.4469143
3,34,124.2911294,0.4485087
3,35,124.2730901,0.4489778
3,36,124.2549449,0.4485238
3,37,124.236764,0.4473121
3,38,124.2186114,0.4454842
3,39,124.2005557,0.4431475
3,40,124.1826281,0.4404131
3,41,124.1648302,0.4373554
3,42,124.1471916,0.4340488
3,43,124.1297275,0.4305459
3,44,124.1124466,0.4268953
3,45,124.0953758,0.4231316
3,46,124.0785256,0.4192824
3,47,124.0619019,0.4153856
3,48,124.0455255,0.4114444
3,49,124.0293935,0.4074896
3,50,124.0134969,0.4035501
4,0,0,0
4,1,0,0
4,2,0,0
4,3,0,0
4,4,0,0
4,5,28.0137412,-4.9149987
4,6,53.7700675,-7.4866487
4,7,70.6233197,-7.2071436
4,8,78.7248489,-6.1383823
4,9,84.2201041,-5.0215741
4,10,89.2520605,-4.1094254
4,11,94.0068978,-3.2937771
4,12,98.6182405,-2.6635672
4,13,103.0507878,-2.11876
4,14,107.344805,-1.6772944
4,15,111.5601633,-1.297321
4,16,115.7245073,-0.9694094
4,17,119.6219982,-0.6763448
4,18,122.4719981,-0.430721
4,19,123.7963143,-0.247874
4,20,124.1807462,-0.1132943
4,21,124.2872954,-0.009
4,22,124.3298025,0.0744008
4,23,124.355504,0.1425032
4,24,124.3718773,0.1982241
4,25,124.3804574,0.2439376
4,26,124.3826226,0.2813307
4,27,124.379687,0.3119144
4,28,124.3728563,0.3368275
4,29,124.3630543,0.3570422
4,30,124.3509591,0.373328
4,31,124.3371934,0.3862962
4,32,124.3221715,0.3965004
4,33,124.3062377,0.4043867
4,34,124.2896602,0.4103418
4,35,124.2726505,0.4146857
4,36,124.2553651,0.4176745
4,37,124.237895,0.419519
4,38,124.220328,0.4204056
4,39,124.2027566,0.4204854
4,40,124.1852224,0.4199007
4,41,124.1677463,0.4187582
4,42,124.1503671,0.4171567
4,43,124.1331071,0.4151754
4,44,124.1159901,0.4128805
4,45,124.0990505,0.4103269
4,46,124.0822986,0.4075627
4,47,124.0657464,0.4046347
4,48,124.0494043,0.401573
