0,0,0,0
0,1,0,0
0,2,0,0
0,3,1.476417751,-0.010747367
0,4,2.064937471,0.027950738
0,5,2.607546156,0.024485082
0,6,2.992635727,0.011785618
0,7,3.081088425,0.013272173
0,8,3.100406647,0.005017709
0,9,3.10980317,0.006784294
0,10,3.11530599,0.006105714
0,11,3.116441965,0.004909804
0,12,3.11711368,0.006948703
0,13,3.116406441,0.006714254
0,14,3.115793526,0.008241444
0,15,3.114235669,0.008969671
0,16,3.11280632,0.009007169
0,17,3.111546129,0.009722487
0,18,3.110113859,0.009707067
0,19,3.108787179,0.010075185
0,20,3.107018083,0.010118049
1,0,0,0
1,1,0,0
1,2,0.006506575,0.054559901
1,3,1.690306664,0.012552097
1,4,2.011888784,0.015316404
1,5,2.562623864,0.002630006
1,6,2.980013371,0.001566552
1,7,3.068561287,-0.002710539
1,8,3.096394777,-0.001081003
1,9,3.104020357,-0.002240263
1,10,3.111777544,0.000649321
1,11,3.114977598,0.002634966
1,12,3.114893854,0.00361054
1,13,3.115560293,0.005453619
1,14,3.114663124,0.006950851
1,15,3.114023924,0.00756492
1,16,3.112519503,0.008533132
1,17,3.111703634,0.008898828
1,18,3.11001277,0.009421765
1,19,3.108317137,0.009716026
1,20,3.107486248,0.009790484
2,0,0,0
2,1,0,0
2,2,-0.096738726,0.006411735
2,3,1.624276638,0.026322339
2,4,1.98865586,0.016428755
2,5,2.539067512,-0.00310773
2,6,2.950402737,-0.011546699
2,7,3.060149939,-0.008352916
2,8,3.084893942,-0.010220935
2,9,3.099753857,-0.005728804
2,10,3.108548135,-0.002333533
2,11,3.110693693,-0.000862618
2,12,3.11327672,0.002324289
2,13,3.113156557,0.003563033
2,14,3.113634109,0.005696568
2,15,3.112819672,0.007248154
2,16,3.111693621,0.007838935
2,17,3.110896915,0.008737695
2,18,3.109680891,0.009030174
2,19,3.108641475,0.009478326
2,20,3.107112348,0.009668373
3,0,0,0
3,1,0,0
3,2,0.386086588,0.046863757
3,3,1.588162541,0.029272672
3,4,1.946864403,0.016909831
3,5,2.493714009,-0.008045567
3,6,2.934545755,-0.01500695
3,7,3.041225346,-0.014612135
3,8,3.078050375,-0.012760521
3,9,3.08948791,-0.009892563
3,10,3.101526976,-0.00522229
3,11,3.108051538,-0.00193496
3,12,3.109333307,0.000785187
3,13,3.111677885,0.003004829
3,14,3.111456066,0.00491611
3,15,3.111395657,0.006758287
3,16,3.111189365,0.007662549
3,17,3.110219061,0.00849055
3,18,3.109468937,0.008937378
3,19,3.10842222,0.009341961
3,20,3.107099384,0.009568041
4,0,0,0
4,1,-0.273858666,0.064834595
4,2,0.834638059,-0.025959749
4,3,1.49950397,0.006073976
4,4,2.075186253,-0.000845633
4,5,2.347076893,-0.010922546
4,6,2.902597666,-0.016439982
4,7,3.011146545,-0.016623242
4,8,3.063534021,-0.014315855
4,9,3.086036205,-0.00964021
4,10,3.093134165,-0.007157132
4,11,3.102253914,-0.002522482
4,12,3.105070353,-0.000507031
4,13,3.108443975,0.002814973
4,14,3.109925032,0.005285363
4,15,3.110189676,0.006242122
4,16,3.110105515,0.007698103
4,17,3.109466553,0.008656965
4,18,3.109016895,0.008988742
4,19,3.107955217,0.009416725
4,20,3.107374191,0.00952726
5,0,0,0
5,1,-0.265495807,0.088864988
5,2,0.379534673,-0.010140702
5,3,1.552789601,0.007389739
5,4,1.8795939,0.0097672
5,5,2.430792603,-0.006237555
5,6,2.719839358,-0.010177847
5,7,3.01237628,-0.01268852
5,8,3.059997797,-0.010779122
5,9,3.072826296,-0.008798998
5,10,3.089913309,-0.004338092
5,11,3.095466673,-0.002192971
5,12,3.102771133,0.001534482
5,13,3.106733501,0.004415606
5,14,3.10788697,0.005550191
5,15,3.109089524,0.007294977
5,16,3.109291643,0.00794338
5,17,3.109151393,0.00888106
5,18,3.108523458,0.009436833
5,19,3.108094931,0.009601813
5,20,3.107096165,0.009756694
6,0,0,0
6,1,-0.054246694,0.011197191
6,2,0.394868601,-0.020719981
6,3,1.464118414,-0.004920177
6,4,2.013338804,-0.001237
6,5,2.284826279,-0.004962893
6,6,2.855052471,-0.007830915
6,7,2.980681658,-0.008337715
6,8,3.04300189,-0.00767632
6,9,3.071463585,-0.004621225
6,10,3.080961466,-0.002828168
6,11,3.093845844,0.000724932
6,12,3.10137558,0.003691207
6,13,3.103815079,0.004919462
6,14,3.1068995,0.006882338
6,15,3.107790947,0.007631585
6,16,3.108642817,0.008748424
6,17,3.108615041,0.009643939
6,18,3.108472586,0.009662759
6,19,3.107806444,0.00990658
6,20,3.107377768,0.009946081
7,0,0,0
7,1,0.067885883,-0.001073581
7,2,0.406636538,-0.017959639
7,3,1.241986036,-0.033963293
7,4,1.795257592,0.009393796
7,5,2.370984854,0.006423399
7,6,2.823978424,0.004739401
7,7,2.987011047,0.000960718
7,8,3.032020569,0.001978876
7,9,3.058662444,0.000520211
7,10,3.080088049,0.002631189
7,11,3.089572191,0.005338483
7,12,3.097305566,0.005936522
7,13,3.101555347,0.007811944
7,14,3.105017066,0.008311856
7,15,3.106699228,0.009413453
7,16,3.108053207,0.01003674
7,17,3.108452767,0.010153257
7,18,3.108357906,0.010457871
7,19,3.108015984,0.010390694
7,20,3.107284963,0.010323675
8,0,0,0
8,1,0.123038687,0.008214725
8,2,0.438142743,0.012683884
8,3,1.335680604,0.006674411
8,4,1.731905055,0.021850046
8,5,2.33275661,0.023231057
8,6,2.808580637,0.013287461
8,7,2.973729523,0.015975478
8,8,3.02776742,0.008160561
8,9,3.052392483,0.010422103
8,10,3.075968057,0.00990619
8,11,3.088074446,0.008213156
8,12,3.095198244,0.010440973
8,13,3.100823164,0.009580162
8,14,3.104053229,0.011071857
8,15,3.105672717,0.011211637
8,16,3.107932568,0.010812925
8,17,3.108405262,0.011365013
8,18,3.108402967,0.010929396
8,19,3.108226091,0.011129657
8,20,3.107601047,0.010853999
9,0,0,0
9,1,0.220620126,0.047389232
9,2,0.486130251,0.074065349
9,3,1.128562689,0.003564594
9,4,1.897633791,0.036194105
9,5,2.188652754,0.037424568
9,6,2.778595686,0.034144357
9,7,2.942682981,0.031128086
9,8,3.02242589,0.02269356
9,9,3.057698488,0.017914401
9,10,3.069811106,0.016457532
9,11,3.086653948,0.014749568
9,12,3.096884251,0.013841738
9,13,3.100332975,0.013543502
9,14,3.103946567,0.012619729
9,15,3.106393099,0.012887966
9,16,3.107938737,0.013264393
9,17,3.108796775,0.012725066
9,18,3.108758211,0.011966669
9,19,3.108424902,0.011559951
9,20,3.10812974,0.011346349
10,0,0,0
10,1,0.065942923,0.123832667
10,2,0.519903669,0.114505091
10,3,1.241732004,0.064125587
10,4,1.639587524,0.065608234
10,5,2.281020106,0.06195273
10,6,2.581356522,0.056705714
10,7,2.961960557,0.045519295
10,8,3.031849444,0.033006039
10,9,3.049865812,0.028742039
10,10,3.074930102,0.023045368
10,11,3.086821795,0.01823039
10,12,3.095247865,0.018365982
10,13,3.102262855,0.016535226
10,14,3.104560494,0.015833533
10,15,3.107493758,0.014700685
10,16,3.108436584,0.013413151
10,17,3.109168053,0.013411441
10,18,3.109216571,0.012699754
10,19,3.109041452,0.012368758
10,20,3.108434677,0.011739879
11,0,0,0
11,1,0.358609945,0.153908536
11,2,0.618848061,0.205705031
11,3,1.083740115,0.093771525
11,4,1.828871965,0.087695956
11,5,2.252619953,0.094090101
11,6,2.738123417,0.072556198
11,7,2.960756514,0.067513479
11,8,3.024134874,0.047530588
11,9,3.060050726,0.035454024
11,10,3.072260857,0.031195438
11,11,3.08900094,0.025147863
11,12,3.097631902,0.023546654
11,13,3.102287054,0.019700512
