2.000000000000001343e-03
2.134377371771558219e-03
2.277783382565231034e-03
2.430824654772252309e-03
2.594148568945148486e-03
2.768446002285045778e-03
2.954454251124314940e-03
3.152960149767009349e-03
3.364803398880082588e-03
3.590880117514835823e-03
3.832146633784027680e-03
4.089623530229582159e-03
4.364399960993266443e-03
4.657638259052346817e-03
4.970578853009399029e-03
5.304545514234741514e-03
5.660950956557473518e-03
6.041302812192411546e-03
6.447210009181678081e-03
6.880389577328225800e-03
7.342673911411115931e-03
7.836018522406619849e-03
8.362510309503740427e-03
8.924376387905570002e-03
9.523993509759007270e-03
1.016389811806439614e-02
1.084679707609408246e-02
1.157557911770654840e-02
1.235332706699211053e-02
1.318333087894052805e-02
1.406910155629394893e-02
1.501438600145489979e-02
1.602318286627447616e-02
1.709975946676697139e-02
1.824866983430194212e-02
1.947477397963213661e-02
2.078325845124617821e-02
2.217965827500990514e-02
2.366988036790344113e-02
2.526022852489646225e-02
2.695743008465871157e-02
2.876866438690466737e-02
3.070159314174978823e-02
3.276439283954378501e-02
3.496578933827814567e-02
3.731509477487599674e-02
3.982224695650320168e-02
4.249785139852958749e-02
4.535322618696586983e-02
4.840044985514858206e-02
5.165241247719652706e-02
5.512287019436955954e-02
5.882650340498156438e-02
6.277897886401755112e-02
6.699701595514194474e-02
7.149845741543647826e-02
7.630234481203991559e-02
8.142899908996442671e-02
8.690010653181338973e-02
9.273881049302003243e-02
9.896980930065629734e-02
1.056194607299335009e-01
1.127158935003423068e-01
1.202891262630716163e-01
1.283711945830358914e-01
1.369962864526576285e-01
1.462008869106433129e-01
1.560239323775047537e-01
1.665069753606808478e-01
1.776943602259806743e-01
1.896334107788784085e-01
2.023746304491492731e-01
2.159719159256476562e-01
2.304827851449257614e-01
2.459686205981075902e-01
2.624949289852318013e-01
2.801316183154302086e-01
2.989532936251004802e-01
3.190395725649963210e-01
3.404754221911988066e-01
3.633515183846311447e-01
3.877646294194967425e-01
4.138180253031782385e-01
4.416219146191466272e-01
4.712939107207685940e-01
5.029595292480664170e-01
5.367527190719737495e-01
5.728164289120381003e-01
6.113032120244223933e-01
6.523758715180981715e-01
6.962081490289886432e-01
7.429854596652165633e-01
7.929056763323636403e-01
8.461799667565095273e-01
9.030336867457512406e-01
9.637073334687880077e-01
1.028457562783042567e+00
1.097558274915725773e+00
1.171301773090375420e+00
1.250000000000000000e+00
